"","id","interviewer","ORDER","TTO_BLOCK","DCE_BLOCK","STATE_ID","value","reversed","state_A","state_B","method","flagged","timing","wt","d_mo2","d_mo3","d_mo4","d_mo5","d_sc2","d_sc3","d_sc4","d_sc5","d_ua2","d_ua3","d_ua4","d_ua5","d_pd2","d_pd3","d_pd4","d_pd5","d_ad2","d_ad3","d_ad4","d_ad5","n45"
"282",2020212,3,10,10,18,74,0.5,0,11111,52335,"TTO",0,2020,0.778146554926541,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"283",2020212,3,11,10,18,82,0,0,11111,12111,"TTO",0,2020,0.778146554926541,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",2020212,3,12,10,18,79,0.2,0,11111,34232,"TTO",0,2020,0.778146554926541,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"285",2020212,3,13,10,18,77,0.5,0,11111,24445,"TTO",0,2020,0.778146554926541,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"286",2020212,3,14,10,18,73,0,0,11111,11122,"TTO",0,2020,0.778146554926541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"288",2020212,3,16,10,18,76,0.6,0,11111,43555,"TTO",0,2020,0.778146554926541,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"289",2020212,3,17,10,18,86,0.8,0,11111,55555,"TTO",0,2020,0.778146554926541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"297",2020231,24,8,10,19,76,1.8,0,11111,43555,"TTO",0,2020,0.686453581799991,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"298",2020231,24,9,10,19,77,1.9,0,11111,24445,"TTO",0,2020,0.686453581799991,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"300",2020231,24,11,10,19,86,2,0,11111,55555,"TTO",0,2020,0.686453581799991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"301",2020231,24,12,10,19,79,0.6,0,11111,34232,"TTO",0,2020,0.686453581799991,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"302",2020231,24,13,10,19,75,0.5,0,11111,35311,"TTO",0,2020,0.686453581799991,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"303",2020231,24,14,10,19,74,1,0,11111,52335,"TTO",0,2020,0.686453581799991,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"304",2020231,24,15,10,19,73,0.1,0,11111,11122,"TTO",0,2020,0.686453581799991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"305",2020231,24,16,10,19,80,0.6,0,11111,42321,"TTO",0,2020,0.686453581799991,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"306",2020231,24,17,10,19,82,0.1,0,11111,12111,"TTO",0,2020,0.686453581799991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",2020091,26,9,10,21,73,0.05,0,11111,11122,"TTO",0,2020,0.77647418973087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"316",2020091,26,10,10,21,76,0.75,0,11111,43555,"TTO",0,2020,0.77647418973087,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"317",2020091,26,11,10,21,79,0.3,0,11111,34232,"TTO",0,2020,0.77647418973087,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"318",2020091,26,12,10,21,77,0.7,0,11111,24445,"TTO",0,2020,0.77647418973087,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"319",2020091,26,13,10,21,75,0.15,0,11111,35311,"TTO",0,2020,0.77647418973087,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"320",2020091,26,14,10,21,82,0,0,11111,12111,"TTO",0,2020,0.77647418973087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",2020091,26,15,10,21,74,0.3,0,11111,52335,"TTO",0,2020,0.77647418973087,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"322",2020091,26,16,10,21,78,0.2,0,11111,13224,"TTO",0,2020,0.77647418973087,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
"323",2020091,26,17,10,21,86,2,0,11111,55555,"TTO",0,2020,0.77647418973087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"331",2020278,26,8,10,22,74,1.5,0,11111,52335,"TTO",0,2020,0.863954295788032,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"332",2020278,26,9,10,22,76,1.6,0,11111,43555,"TTO",0,2020,0.863954295788032,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"334",2020278,26,11,10,22,82,0.1,0,11111,12111,"TTO",0,2020,0.863954295788032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335",2020278,26,12,10,22,80,0.3,0,11111,42321,"TTO",0,2020,0.863954295788032,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"336",2020278,26,13,10,22,73,0.15,0,11111,11122,"TTO",0,2020,0.863954295788032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"337",2020278,26,14,10,22,78,0.7,0,11111,13224,"TTO",0,2020,0.863954295788032,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
"338",2020278,26,15,10,22,77,1.7,0,11111,24445,"TTO",0,2020,0.863954295788032,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"339",2020278,26,16,10,22,86,1.8,0,11111,55555,"TTO",0,2020,0.863954295788032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"340",2020278,26,17,10,22,75,0.4,0,11111,35311,"TTO",0,2020,0.863954295788032,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"348",2020423,29,8,2,22,86,0.5,0,11111,55555,"TTO",0,2020,0.616946395561154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"349",2020423,29,9,2,22,12,0.4,0,11111,34155,"TTO",0,2020,0.616946395561154,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
"350",2020423,29,10,2,22,10,0,0,11111,12121,"TTO",0,2020,0.616946395561154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"351",2020423,29,11,2,22,15,0,0,11111,32443,"TTO",0,2020,0.616946395561154,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1
"352",2020423,29,12,2,22,9,0,0,11111,12543,"TTO",0,2020,0.616946395561154,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
"353",2020423,29,13,2,22,16,0.2,0,11111,23514,"TTO",0,2020,0.616946395561154,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"354",2020423,29,14,2,22,11,0.2,0,11111,43542,"TTO",0,2020,0.616946395561154,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1
"355",2020423,29,15,2,22,83,0,0,11111,11211,"TTO",0,2020,0.616946395561154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"356",2020423,29,16,2,22,14,0.05,0,11111,45133,"TTO",0,2020,0.616946395561154,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
"357",2020423,29,17,2,22,13,0.25,0,11111,52215,"TTO",0,2020,0.616946395561154,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
"365",2020056,22,8,10,23,74,0.4,0,11111,52335,"TTO",0,2020,0.863954295788032,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"366",2020056,22,9,10,23,80,0,0,11111,42321,"TTO",0,2020,0.863954295788032,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"367",2020056,22,10,10,23,86,1,0,11111,55555,"TTO",0,2020,0.863954295788032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"368",2020056,22,11,10,23,76,0.5,0,11111,43555,"TTO",0,2020,0.863954295788032,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"369",2020056,22,12,10,23,79,0,0,11111,34232,"TTO",0,2020,0.863954295788032,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"371",2020056,22,14,10,23,78,0.3,0,11111,13224,"TTO",0,2020,0.863954295788032,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
"373",2020056,22,16,10,23,77,1,0,11111,24445,"TTO",0,2020,0.863954295788032,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"374",2020056,22,17,10,23,75,0.4,0,11111,35311,"TTO",0,2020,0.863954295788032,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"382",2020070,29,8,10,23,79,0.5,0,11111,34232,"TTO",0,2020,0.616946395561154,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"383",2020070,29,9,10,23,82,0.1,0,11111,12111,"TTO",0,2020,0.616946395561154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",2020070,29,10,10,23,78,1.8,0,11111,13224,"TTO",0,2020,0.616946395561154,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
"385",2020070,29,11,10,23,74,2,0,11111,52335,"TTO",0,2020,0.616946395561154,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"386",2020070,29,12,10,23,75,0.4,0,11111,35311,"TTO",0,2020,0.616946395561154,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"387",2020070,29,13,10,23,86,2,0,11111,55555,"TTO",0,2020,0.616946395561154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"388",2020070,29,14,10,23,76,2,0,11111,43555,"TTO",0,2020,0.616946395561154,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"389",2020070,29,15,10,23,73,0.2,0,11111,11122,"TTO",0,2020,0.616946395561154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"390",2020070,29,16,10,23,77,2,0,11111,24445,"TTO",0,2020,0.616946395561154,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"391",2020070,29,17,10,23,80,0.4,0,11111,42321,"TTO",0,2020,0.616946395561154,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"399",2020054,23,8,10,24,73,0,0,11111,11122,"TTO",0,2020,0.616946395561154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"400",2020054,23,9,10,24,77,1,0,11111,24445,"TTO",0,2020,0.616946395561154,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"401",2020054,23,10,10,24,75,0,0,11111,35311,"TTO",0,2020,0.616946395561154,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"402",2020054,23,11,10,24,79,1,0,11111,34232,"TTO",0,2020,0.616946395561154,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"403",2020054,23,12,10,24,86,2,0,11111,55555,"TTO",0,2020,0.616946395561154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"404",2020054,23,13,10,24,78,0.2,0,11111,13224,"TTO",0,2020,0.616946395561154,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
"405",2020054,23,14,10,24,74,0.3,0,11111,52335,"TTO",0,2020,0.616946395561154,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"406",2020054,23,15,10,24,82,0,0,11111,12111,"TTO",0,2020,0.616946395561154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",2020054,23,16,10,24,80,0.2,0,11111,42321,"TTO",0,2020,0.616946395561154,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"408",2020054,23,17,10,24,76,1,0,11111,43555,"TTO",0,2020,0.616946395561154,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"417",2020149,25,9,10,24,82,0,0,11111,12111,"TTO",0,2020,0.618275170803366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",2020149,25,10,10,24,79,0.05,0,11111,34232,"TTO",0,2020,0.618275170803366,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"419",2020149,25,11,10,24,78,0.1,0,11111,13224,"TTO",0,2020,0.618275170803366,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
"420",2020149,25,12,10,24,75,0.05,0,11111,35311,"TTO",0,2020,0.618275170803366,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"421",2020149,25,13,10,24,80,0.15,0,11111,42321,"TTO",0,2020,0.618275170803366,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"422",2020149,25,14,10,24,76,0.25,0,11111,43555,"TTO",0,2020,0.618275170803366,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"423",2020149,25,15,10,24,74,0.3,0,11111,52335,"TTO",0,2020,0.618275170803366,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"424",2020149,25,16,10,24,86,0.4,0,11111,55555,"TTO",0,2020,0.618275170803366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"425",2020149,25,17,10,24,73,0,0,11111,11122,"TTO",0,2020,0.618275170803366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"433",2020257,27,8,10,24,74,0.5,0,11111,52335,"TTO",0,2020,0.616946395561154,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"434",2020257,27,9,10,24,73,0,0,11111,11122,"TTO",0,2020,0.616946395561154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"436",2020257,27,11,10,24,75,0.2,0,11111,35311,"TTO",0,2020,0.616946395561154,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"437",2020257,27,12,10,24,80,0.1,0,11111,42321,"TTO",0,2020,0.616946395561154,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"438",2020257,27,13,10,24,76,1.4,0,11111,43555,"TTO",0,2020,0.616946395561154,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"439",2020257,27,14,10,24,77,1.4,0,11111,24445,"TTO",0,2020,0.616946395561154,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"440",2020257,27,15,10,24,82,0,0,11111,12111,"TTO",0,2020,0.616946395561154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",2020257,27,16,10,24,78,0.4,0,11111,13224,"TTO",0,2020,0.616946395561154,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
"442",2020257,27,17,10,24,86,1.5,0,11111,55555,"TTO",0,2020,0.616946395561154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"450",2020083,1,8,10,25,77,0.6,0,11111,24445,"TTO",0,2020,0.596294349490263,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"451",2020083,1,9,10,25,79,0.2,0,11111,34232,"TTO",0,2020,0.596294349490263,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"452",2020083,1,10,10,25,80,0.1,0,11111,42321,"TTO",0,2020,0.596294349490263,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"453",2020083,1,11,10,25,76,0.8,0,11111,43555,"TTO",0,2020,0.596294349490263,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"454",2020083,1,12,10,25,82,0.05,0,11111,12111,"TTO",0,2020,0.596294349490263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",2020083,1,13,10,25,86,1.7,0,11111,55555,"TTO",0,2020,0.596294349490263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"467",2020116,23,8,10,26,76,1.9,0,11111,43555,"TTO",0,2020,0.863954295788032,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"468",2020116,23,9,10,26,80,0.1,0,11111,42321,"TTO",0,2020,0.863954295788032,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"469",2020116,23,10,10,26,86,2,0,11111,55555,"TTO",0,2020,0.863954295788032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"470",2020116,23,11,10,26,77,1.95,0,11111,24445,"TTO",0,2020,0.863954295788032,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"471",2020116,23,12,10,26,73,0,0,11111,11122,"TTO",0,2020,0.863954295788032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"472",2020116,23,13,10,26,75,0.3,0,11111,35311,"TTO",0,2020,0.863954295788032,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"473",2020116,23,14,10,26,79,0.5,0,11111,34232,"TTO",0,2020,0.863954295788032,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"474",2020116,23,15,10,26,82,0,0,11111,12111,"TTO",0,2020,0.863954295788032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",2020116,23,16,10,26,74,2,0,11111,52335,"TTO",0,2020,0.863954295788032,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"476",2020116,23,17,10,26,78,1.9,0,11111,13224,"TTO",0,2020,0.863954295788032,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
"484",2020192,27,8,10,26,73,0,0,11111,11122,"TTO",0,2020,0.663474809091599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"485",2020192,27,9,10,26,86,0.6,0,11111,55555,"TTO",0,2020,0.663474809091599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"486",2020192,27,10,10,26,80,0.2,0,11111,42321,"TTO",0,2020,0.663474809091599,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"487",2020192,27,11,10,26,79,0.2,0,11111,34232,"TTO",0,2020,0.663474809091599,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"488",2020192,27,12,10,26,74,0.3,0,11111,52335,"TTO",0,2020,0.663474809091599,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"489",2020192,27,13,10,26,82,0,0,11111,12111,"TTO",0,2020,0.663474809091599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",2020192,27,14,10,26,77,0.5,0,11111,24445,"TTO",0,2020,0.663474809091599,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"491",2020192,27,15,10,26,75,0.2,0,11111,35311,"TTO",0,2020,0.663474809091599,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"492",2020192,27,16,10,26,76,0.5,0,11111,43555,"TTO",0,2020,0.663474809091599,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"493",2020192,27,17,10,26,78,0.2,0,11111,13224,"TTO",0,2020,0.663474809091599,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
"502",2020066,3,9,10,27,78,0.3,0,11111,13224,"TTO",0,2020,0.618275170803366,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
"504",2020066,3,11,10,27,74,1,0,11111,52335,"TTO",0,2020,0.618275170803366,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"505",2020066,3,12,10,27,75,0.3,0,11111,35311,"TTO",0,2020,0.618275170803366,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"506",2020066,3,13,10,27,77,1.5,0,11111,24445,"TTO",0,2020,0.618275170803366,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"507",2020066,3,14,10,27,76,1.5,0,11111,43555,"TTO",0,2020,0.618275170803366,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"508",2020066,3,15,10,27,73,0.1,0,11111,11122,"TTO",0,2020,0.618275170803366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"509",2020066,3,16,10,27,82,0.05,0,11111,12111,"TTO",0,2020,0.618275170803366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510",2020066,3,17,10,27,79,0.2,0,11111,34232,"TTO",0,2020,0.618275170803366,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"518",2020154,29,8,10,27,75,0.2,0,11111,35311,"TTO",0,2020,0.687932061180025,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"520",2020154,29,10,10,27,80,0.1,0,11111,42321,"TTO",0,2020,0.687932061180025,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"521",2020154,29,11,10,27,78,0.45,0,11111,13224,"TTO",0,2020,0.687932061180025,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
"522",2020154,29,12,10,27,74,0.7,0,11111,52335,"TTO",0,2020,0.687932061180025,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"523",2020154,29,13,10,27,79,0.2,0,11111,34232,"TTO",0,2020,0.687932061180025,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"524",2020154,29,14,10,27,82,0.05,0,11111,12111,"TTO",0,2020,0.687932061180025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525",2020154,29,15,10,27,77,1.6,0,11111,24445,"TTO",0,2020,0.687932061180025,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"526",2020154,29,16,10,27,73,0,0,11111,11122,"TTO",0,2020,0.687932061180025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"527",2020154,29,17,10,27,86,2,0,11111,55555,"TTO",0,2020,0.687932061180025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"535",2020268,22,8,10,27,80,0.05,0,11111,42321,"TTO",0,2020,0.616946395561154,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"537",2020268,22,10,10,27,77,0.95,0,11111,24445,"TTO",0,2020,0.616946395561154,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"538",2020268,22,11,10,27,75,0.05,0,11111,35311,"TTO",0,2020,0.616946395561154,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"539",2020268,22,12,10,27,79,0.2,0,11111,34232,"TTO",0,2020,0.616946395561154,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"540",2020268,22,13,10,27,76,1,0,11111,43555,"TTO",0,2020,0.616946395561154,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"541",2020268,22,14,10,27,78,0.5,0,11111,13224,"TTO",0,2020,0.616946395561154,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
"542",2020268,22,15,10,27,82,0,0,11111,12111,"TTO",0,2020,0.616946395561154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544",2020268,22,17,10,27,74,0.6,0,11111,52335,"TTO",0,2020,0.616946395561154,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"552",2020126,29,8,1,1,1,0,0,11111,11221,"TTO",0,2020,0.863954295788032,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"553",2020126,29,9,1,1,2,0.2,0,11111,11235,"TTO",0,2020,0.863954295788032,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1
"554",2020126,29,10,1,1,82,0,0,11111,12111,"TTO",0,2020,0.863954295788032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556",2020126,29,12,1,1,7,0.2,0,11111,12514,"TTO",0,2020,0.863954295788032,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"557",2020126,29,13,1,1,8,0.8,0,11111,45144,"TTO",0,2020,0.863954295788032,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1
"558",2020126,29,14,1,1,5,0.5,0,11111,34515,"TTO",0,2020,0.863954295788032,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1
"559",2020126,29,15,1,1,6,0.8,0,11111,35245,"TTO",0,2020,0.863954295788032,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1
"560",2020126,29,16,1,1,3,0.4,0,11111,54231,"TTO",0,2020,0.863954295788032,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"561",2020126,29,17,1,1,86,1.5,0,11111,55555,"TTO",0,2020,0.863954295788032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"571",2020128,29,10,1,1,2,0.4,0,11111,11235,"TTO",0,2020,0.865815075082483,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1
"572",2020128,29,11,1,1,82,0.05,0,11111,12111,"TTO",0,2020,0.865815075082483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573",2020128,29,12,1,1,8,1.6,0,11111,45144,"TTO",0,2020,0.865815075082483,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1
"574",2020128,29,13,1,1,6,0.5,0,11111,35245,"TTO",0,2020,0.865815075082483,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1
"575",2020128,29,14,1,1,5,0.5,0,11111,34515,"TTO",0,2020,0.865815075082483,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1
"577",2020128,29,16,1,1,4,0.4,0,11111,51451,"TTO",0,2020,0.865815075082483,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1
